Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-02-17,0.39237099592954483,0.39715665083913343,0.3732312511997388,0.38040924072265625,6772800.0,0.0,0.0
1999-02-18,0.3923709066262657,0.39715656044664366,0.37562352770155893,0.3863900303840637,7070400.0,0.0,0.0
1999-02-19,0.3828015095462213,0.40672594505981147,0.3780158558014103,0.39954888820648193,7536000.0,0.0,0.0
1999-02-22,0.4067259954737372,0.4115116498117329,0.38040919528702943,0.40194129943847656,20524800.0,0.0,0.0
1999-02-23,0.41151170263502707,0.429455266528278,0.38758630278209333,0.4210810959339142,13809600.0,0.0,0.0
1999-02-24,0.483286760797858,0.502426526911817,0.44381017178563253,0.454576700925827,61276800.0,0.0,0.0
1999-02-25,0.473716514549504,0.4880715604449435,0.43304373848534716,0.44022172689437866,14913600.0,0.0,0.0
1999-02-26,0.44500640910230277,0.4593614545572158,0.4162963181924768,0.4198848605155945,17260800.0,0.0,0.0
1999-03-01,0.43065125987896746,0.44022160731042465,0.4019411758870363,0.4222770929336548,9216000.0,0.0,0.0
1999-03-02,0.42108095895371495,0.4234742511127013,0.4115115687678087,0.4186886250972748,5524800.0,0.0,0.0
1999-03-03,0.4210810447890652,0.4210810447890652,0.38758625570554894,0.3899786174297333,6139200.0,0.0,0.0
1999-03-04,0.4091192036077304,0.41151156482129997,0.3780158245842228,0.3816052973270416,5736000.0,0.0,0.0
1999-03-05,0.3851939149822926,0.4043336859817824,0.3851939149822926,0.4031375050544739,7876800.0,0.0,0.0
1999-03-08,0.39237082523027716,0.4210809089862104,0.3851937697524753,0.4091191589832306,7588800.0,0.0,0.0
1999-03-09,0.40792205093768924,0.4282588989066784,0.40792205093768924,0.4222770929336548,14318400.0,0.0,0.0
1999-03-10,0.4282588995821821,0.4282588995821821,0.4091191629915185,0.4151000380516052,23534400.0,0.0,0.0
1999-03-11,0.4079222301327636,0.4151002197451317,0.39715665578842163,0.39715665578842163,5428800.0,0.0,0.0
1999-03-12,0.39954894048897743,0.39954894048897743,0.3828015596372585,0.3899786174297333,9076800.0,0.0,0.0
1999-03-15,0.39954900337571797,0.411511717422088,0.39715666865507204,0.40672606229782104,10881600.0,0.0,0.0
1999-03-16,0.40911921070663293,0.413903905836722,0.3899785409612424,0.3935670554637909,7915200.0,0.0,0.0
1999-03-17,0.39715657132499915,0.4043336284882405,0.3863900409675175,0.39596039056777954,5136000.0,0.0,0.0
1999-03-18,0.39715657886278877,0.40672597034201446,0.38758622908088725,0.40074509382247925,4632000.0,0.0,0.0
1999-03-19,0.39954893773080713,0.4139039841393241,0.39954893773080713,0.40194129943847656,10531200.0,0.0,0.0
1999-03-22,0.41031547179039213,0.4115116526524843,0.38997861742973333,0.3899786174297333,3667200.0,0.0,0.0
1999-03-23,0.39237091562331416,0.39237091562331416,0.3588761296257914,0.36605411767959595,16396800.0,0.0,0.0
1999-03-24,0.3636608123779297,0.3660541047195408,0.3493057677011348,0.3636608123779297,6086400.0,0.0,0.0
1999-03-25,0.3624646621653708,0.38280151410718233,0.36126848144555135,0.3684464693069458,4032000.0,0.0,0.0
1999-03-26,0.3732311835593729,0.40194127460240164,0.3732311835593729,0.40074509382247925,8827200.0,0.0,0.0
1999-03-29,0.4127078354358673,0.42227725563193486,0.4055298735911877,0.4127078354358673,6595200.0,0.0,0.0
1999-03-30,0.4139039547507957,0.4174924970575017,0.3756235416586175,0.3780158758163452,6950400.0,0.0,0.0
1999-03-31,0.38997860501519066,0.40911927790443486,0.3720350164925157,0.4043336510658264,15360000.0,0.0,0.0
1999-04-01,0.4043336817475262,0.4067260161970103,0.3851939109484716,0.39237096905708313,3043200.0,0.0,0.0
1999-04-05,0.3875862993228057,0.39715665083913343,0.37801594780647796,0.38040924072265625,9864000.0,0.0,0.0
1999-04-06,0.3839976856380889,0.3851938664145752,0.3636608327328576,0.37083882093429565,6969600.0,0.0,0.0
1999-04-07,0.3732312066214425,0.40433366114614594,0.37083884491377306,0.40194129943847656,8928000.0,0.0,0.0
1999-04-08,0.4043335335356895,0.4210809089862104,0.399548811630442,0.4091191589832306,13012800.0,0.0,0.0
1999-04-09,0.4115116498117329,0.4115116498117329,0.39954893773080713,0.40194129943847656,4862400.0,0.0,0.0
1999-04-12,0.3971565347820616,0.3971565347820616,0.3780158373427002,0.3851938247680664,3331200.0,0.0,0.0
1999-04-13,0.3923709922309436,0.3923709922309436,0.36366089625543946,0.3696427047252655,3614400.0,0.0,0.0
1999-04-14,0.36844645813404897,0.37681969553879757,0.35887610912323,0.35887610912323,4828800.0,0.0,0.0
1999-04-15,0.36844646930694586,0.36844646930694586,0.3588761200059123,0.3684464693069458,3585600.0,0.0,0.0
1999-04-16,0.3660541925995894,0.38639011832610054,0.3660541925995894,0.38040924072265625,3892800.0,0.0,0.0
1999-04-19,0.3851938448543942,0.3851938448543942,0.35887611691987115,0.3636608123779297,3129600.0,0.0,0.0
1999-04-20,0.36366081441317194,0.3780158591703054,0.3528952427272717,0.3564837574958801,6768000.0,0.0,0.0
1999-04-21,0.35648373338759237,0.3636607898195141,0.3540913994970005,0.36246463656425476,3748800.0,0.0,0.0
1999-04-22,0.3636608367552237,0.3636608367552237,0.3433249145476582,0.3469134569168091,22718400.0,0.0,0.0
1999-04-23,0.34571723670415333,0.34691341735746706,0.32777365074209386,0.3301660120487213,12604800.0,0.0,0.0
1999-04-26,0.3301660645599356,0.3349507605540982,0.306240667983669,0.3134186565876007,12350400.0,0.0,0.0
1999-04-27,0.3205956998380518,0.3493057911161664,0.31581100405926055,0.3469134569168091,22694400.0,0.0,0.0
1999-04-28,0.3493058012064646,0.3493058012064646,0.3337546017085439,0.34452110528945923,12009600.0,0.0,0.0
1999-04-29,0.3457172861137299,0.3469134669380006,0.33734404772391235,0.34452110528945923,4814400.0,0.0,0.0
1999-04-30,0.3481096253745706,0.36366082387235926,0.34571726387988716,0.34930577874183655,9931200.0,0.0,0.0
1999-05-03,0.35289523493098174,0.35289523493098174,0.34212870518031485,0.3516990542411804,3384000.0,0.0,0.0
1999-05-04,0.3516990647943923,0.3516990647943923,0.3253813365043024,0.33255839347839355,9604800.0,0.0,0.0
1999-05-05,0.3349507773009201,0.3397364318370819,0.31581103406459665,0.3397364318370819,14457600.0,0.0,0.0
1999-05-06,0.3373441230559791,0.3445211822242297,0.3229890737966362,0.3331565856933594,3561600.0,0.0,0.0
1999-05-07,0.32298904945803425,0.3373440976356631,0.32298904945803425,0.3349508047103882,2500800.0,0.0,0.0
1999-05-10,0.3325584700879663,0.34212879426058834,0.3325584700879663,0.3349508047103882,1968000.0,0.0,0.0
1999-05-11,0.34930575711251965,0.3636608013541655,0.34212870045295485,0.35289523005485535,17174400.0,0.0,0.0
1999-05-12,0.35648375550080447,0.364856993087463,0.351699060042746,0.3636608123779297,16848000.0,0.0,0.0
1999-05-13,0.3636608123779297,0.37323116159666603,0.3624646590484712,0.3636608123779297,6993600.0,0.0,0.0
1999-05-14,0.3636608472601921,0.3636608472601921,0.3397364093724538,0.34452110528945923,2846400.0,0.0,0.0
1999-05-17,0.33973641629707574,0.3612685203552246,0.33854023544842404,0.3612685203552246,3576000.0,0.0,0.0
1999-05-18,0.3648570111959852,0.38280152981454385,0.35409143903601975,0.3780158758163452,15153600.0,0.0,0.0
1999-05-19,0.3947642399850398,0.40911928633135664,0.35528761611196624,0.3612685203552246,45172800.0,0.0,0.0
1999-05-20,0.36366081729118577,0.36366081729118577,0.3193995293333486,0.33255839347839355,17817600.0,0.0,0.0
1999-05-21,0.3277736726830391,0.3277736726830391,0.31581098918677436,0.325381338596344,30350400.0,0.0,0.0
1999-05-24,0.327773647524993,0.33495070399435894,0.31939950687163554,0.3241851329803467,16262400.0,0.0,0.0
1999-05-25,0.3253813015881124,0.3301659965973761,0.3229889403934444,0.32657745480537415,13008000.0,0.0,0.0
1999-05-26,0.325381338596344,0.3421287176460743,0.325381338596344,0.325381338596344,10473600.0,0.0,0.0
1999-05-27,0.32777368266821894,0.32777368266821894,0.32298898696899414,0.32298898696899414,8232000.0,0.0,0.0
1999-05-28,0.3277736354027081,0.3277736354027081,0.3229889403934444,0.32657745480537415,8865600.0,0.0,0.0
1999-06-01,0.32538129683936795,0.327773630619049,0.3205956435974185,0.3277736306190491,9854400.0,0.0,0.0
1999-06-02,0.3277736615007763,0.3277736615007763,0.3158109784126282,0.3158109784126282,13012800.0,0.0,0.0
1999-06-03,0.3241851329803467,0.3265774668834198,0.3205956601331355,0.3241851329803467,4156800.0,0.0,0.0
1999-06-04,0.3265774548053741,0.3277736354027081,0.3241851209907784,0.32657745480537415,7891200.0,0.0,0.0
1999-06-07,0.3283717410687507,0.3349507072819026,0.32777365074209386,0.3301660120487213,12513600.0,0.0,0.0
1999-06-08,0.33136229612310647,0.3445211635789087,0.33016611509645416,0.33854028582572937,15331200.0,0.0,0.0
1999-06-09,0.3397364093724538,0.35169909377763986,0.3397364093724538,0.34452110528945923,9518400.0,0.0,0.0
1999-06-10,0.3445211002962001,0.3469134619100682,0.34212873868233196,0.34571728110313416,3609600.0,0.0,0.0
1999-06-11,0.34571734460556097,0.3469135256322133,0.32657757201649734,0.33854028582572937,6100800.0,0.0,0.0
1999-06-14,0.33913829319268657,0.3397363835593792,0.32298897712957353,0.325381338596344,5164800.0,0.0,0.0
1999-06-15,0.325381338596344,0.3277736726830391,0.32059568474024,0.325381338596344,4929600.0,0.0,0.0
1999-06-16,0.33016610808546293,0.34452115626309177,0.3253814114605377,0.3349508047103882,6441600.0,0.0,0.0
1999-06-17,0.33255839561658007,0.3373440220926087,0.325381338596344,0.325381338596344,7492800.0,0.0,0.0
1999-06-18,0.3277737028728153,0.3277737028728153,0.3134186565876007,0.3134186565876007,15873600.0,0.0,0.0
1999-06-21,0.3229889555089125,0.3301660120487213,0.31431527676871046,0.3301660120487213,8347200.0,0.0,0.0
1999-06-22,0.3301660088081394,0.3301660088081394,0.31700714558848914,0.3241851329803467,19305600.0,0.0,0.0
1999-06-23,0.32059566327978434,0.3301660120487213,0.3170071486999167,0.3301660120487213,21091200.0,0.0,0.0
1999-06-24,0.33255840574752,0.33255840574752,0.3205956945067522,0.32298898696899414,11520000.0,0.0,0.0
1999-06-25,0.3205956435974185,0.33136217235867843,0.3205956435974185,0.3277736306190491,7353600.0,0.0,0.0
1999-06-28,0.33854020064934737,0.33854020064934737,0.3253813365043024,0.33255839347839355,10915200.0,0.0,0.0
1999-06-29,0.3373439727957853,0.3409324870914681,0.33255834701909076,0.33614686131477356,9268800.0,0.0,0.0
1999-06-30,0.3469134459445274,0.36605411767959595,0.3397363888133003,0.36605411767959595,26923200.0,0.0,0.0
1999-07-01,0.36605412925726455,0.36605412925726455,0.3277736881188839,0.3469134569168091,8899200.0,0.0,0.0
1999-07-02,0.3516990750366097,0.3720349967479706,0.34452108693092337,0.3720349967479706,22488000.0,0.0,0.0
1999-07-06,0.37562350405764494,0.37562350405764494,0.36844644754275285,0.3732311427593231,19809600.0,0.0,0.0
1999-07-07,0.3756235363145907,0.3756235363145907,0.36605411767959595,0.36605411767959595,6312000.0,0.0,0.0
1999-07-08,0.3684465600896184,0.38040924639773865,0.35648384640141634,0.3744274377822876,18604800.0,0.0,0.0
1999-07-09,0.37323123149224574,0.4091193153663211,0.37323123149224574,0.4061279594898224,21172800.0,0.0,0.0
1999-07-12,0.4306513339188835,0.44261401699924946,0.41390392807132387,0.4246704578399658,40104000.0,0.0,0.0
1999-07-13,0.42945526852164906,0.4318476305475161,0.4067260495705961,0.4258667528629303,13886400.0,0.0,0.0
1999-07-14,0.425866561813821,0.4354359508641771,0.4067258671082438,0.4091191589832306,13795200.0,0.0,0.0
1999-07-15,0.41270775334656595,0.42586664468905955,0.41151160001754766,0.4115116000175476,13704000.0,0.0,0.0
1999-07-16,0.4186886797412219,0.4234743063812308,0.4115116224750629,0.4198848605155945,10387200.0,0.0,0.0
1999-07-19,0.4210809089862104,0.4222770894625223,0.4067258671082438,0.4091191589832306,4363200.0,0.0,0.0
1999-07-20,0.40911928810406345,0.40911928810406345,0.3875862530299595,0.40194129943847656,17875200.0,0.0,0.0
1999-07-21,0.39715660614487136,0.39715660614487136,0.37801590526622647,0.3899786174297333,11208000.0,0.0,0.0
1999-07-22,0.38758622279728877,0.38758622279728877,0.36844648184645756,0.3720349967479706,21326400.0,0.0,0.0
1999-07-23,0.3708388159874409,0.382801527135246,0.3708388159874409,0.3720349967479706,8025600.0,0.0,0.0
1999-07-26,0.3816053108458736,0.3816053108458736,0.3732311427593231,0.3732311427593231,6052800.0,0.0,0.0
1999-07-27,0.3732312567677374,0.3756236187968378,0.3684465600896184,0.3744274377822876,9859200.0,0.0,0.0
1999-07-28,0.3732312511997388,0.3851939373293954,0.37203507020303367,0.38040924072265625,24422400.0,0.0,0.0
1999-07-29,0.37323129166573976,0.3851939790923994,0.3708389294129478,0.3839977979660034,38880000.0,0.0,0.0
1999-07-30,0.3839976441209091,0.39476417348774706,0.38280149085382525,0.3851938247680664,45230400.0,0.0,0.0
1999-08-02,0.38519375134698,0.38997847302360183,0.3828014178887372,0.3887822926044464,31334400.0,0.0,0.0
1999-08-03,0.38878243175315047,0.38878243175315047,0.3756235662705827,0.37921208143234253,25521600.0,0.0,0.0
1999-08-04,0.3816053740495528,0.38280155489683204,0.37801590058506324,0.37921208143234253,8995200.0,0.0,0.0
1999-08-05,0.3792120179898575,0.3851938247680664,0.3732311421341446,0.3851938247680664,24057600.0,0.0,0.0
1999-08-06,0.3839976441209091,0.38639000541522367,0.38280149085382525,0.3851938247680664,18398400.0,0.0,0.0
1999-08-09,0.38639000541522367,0.38997854735669546,0.38280149085382525,0.3851938247680664,3105600.0,0.0,0.0
1999-08-10,0.38758627277803526,0.4091193089492782,0.3851939109484716,0.39237096905708313,21206400.0,0.0,0.0
1999-08-11,0.39954885904284326,0.4234742511127013,0.39476416394989017,0.4186886250972748,19771200.0,0.0,0.0
1999-08-12,0.4210810030409399,0.4497910932097005,0.4186886689340221,0.43902552127838135,23961600.0,0.0,0.0
1999-08-13,0.43543598774459663,0.4438101553303459,0.430651292814166,0.43423983454704285,8467200.0,0.0,0.0
1999-08-16,0.437829362240829,0.437829362240829,0.4031374630921947,0.41749250888824463,22344000.0,0.0,0.0
1999-08-17,0.4186886250972747,0.42586661234921425,0.40792209599056584,0.4186886250972748,19353600.0,0.0,0.0
1999-08-18,0.4139039691931599,0.43304373832587445,0.4055298273562085,0.428259015083313,27988800.0,0.0,0.0
1999-08-19,0.458165310351636,0.5430994090858173,0.44261408288111803,0.5191740393638611,196699200.0,0.0,0.0
1999-08-20,0.5203703612889098,0.5239597810339348,0.4952496800502329,0.5143894553184509,35308800.0,0.0,0.0
1999-08-23,0.5072113509991585,0.5072113509991585,0.46653944938030406,0.48328685760498047,50798400.0,0.0,0.0
1999-08-24,0.4761088472568301,0.48567916932672556,0.452184383705791,0.48089444637298584,39806400.0,0.0,0.0
1999-08-25,0.4820906790450028,0.48687540251418043,0.4593614902413881,0.47850126028060913,35035200.0,0.0,0.0
1999-08-26,0.4785012608079127,0.48567922218209963,0.4641462142220502,0.4713241755962372,27537600.0,0.0,0.0
1999-08-27,0.48089462744620864,0.5167818154368383,0.47850138890578686,0.49764204025268555,55238400.0,0.0,0.0
1999-08-30,0.5060150887019007,0.5155854102168733,0.47491263898119607,0.49584755301475525,15864000.0,0.0,0.0
1999-08-31,0.4976418107649006,0.5407069421917956,0.48807148950481,0.5383145809173584,78686400.0,0.0,0.0
1999-09-01,0.5383146183412558,0.5383146183412558,0.5048189296834729,0.5131930708885193,56534400.0,0.0,0.0
1999-09-02,0.4964455836171386,0.5096044455560694,0.48567908272851157,0.5072112083435059,34108800.0,0.0,0.0
1999-09-03,0.5167815626754134,0.5239595224603972,0.507211241682874,0.5108006596565247,25886400.0,0.0,0.0
1999-09-07,0.519174097980139,0.519174097980139,0.5060152307636396,0.5084075927734375,12441600.0,0.0,0.0
1999-09-08,0.5096044455560694,0.5131929871315253,0.5072112083435059,0.5072112083435059,17006400.0,0.0,0.0
1999-09-09,0.511996835551532,0.5155853773298618,0.490463832556934,0.5000341534614563,20947200.0,0.0,0.0
1999-09-10,0.5084073888686578,0.5143891676566772,0.504818847293202,0.5072112083435059,16742400.0,0.0,0.0
1999-09-13,0.5096044954846427,0.5096044954846427,0.4856791303129937,0.49046385288238525,17443200.0,0.0,0.0
1999-09-14,0.49046401692981395,0.49046401692981395,0.4737166061730256,0.47610896825790405,25036800.0,0.0,0.0
1999-09-15,0.47012790163334844,0.48567912600838503,0.4665393597381103,0.4796973466873169,21273600.0,0.0,0.0
1999-09-16,0.4737165828755896,0.4785013068100334,0.4617538968768845,0.4677356779575348,15811200.0,0.0,0.0
1999-09-17,0.46474426542300734,0.46893177427215654,0.4497911022850945,0.4665394127368927,17164800.0,0.0,0.0
1999-09-20,0.4581651511131838,0.46414605338371295,0.4497909843921662,0.44979098439216614,22910400.0,0.0,0.0
1999-09-21,0.4402218149561199,0.4426141496767658,0.40074518442608226,0.40672606229782104,73732800.0,0.0,0.0
1999-09-22,0.4067259829949421,0.41868869470883885,0.3828015452499315,0.4162963330745697,37598400.0,0.0,0.0
1999-09-23,0.4174924404751513,0.4186886210819361,0.3780158245842228,0.3816052973270416,37958400.0,0.0,0.0
1999-09-24,0.3828015364757558,0.3923709280333383,0.3205956998380518,0.3469134569168091,68491200.0,0.0,0.0
1999-09-27,0.3696426226466903,0.3756235262457878,0.3469134366453148,0.3684464693069458,43200000.0,0.0,0.0
1999-09-28,0.369044573633021,0.4067259954737372,0.36844651058618183,0.40194129943847656,41318400.0,0.0,0.0
1999-09-29,0.41031551409774375,0.4258667430709254,0.36366089625543946,0.3696427047252655,59404800.0,0.0,0.0
1999-09-30,0.38280151410718233,0.3947641974677798,0.36366081550511525,0.3684464693069458,34252800.0,0.0,0.0
1999-10-01,0.3624646718814429,0.3756235363145907,0.3469134459445274,0.36605411767959595,34776000.0,0.0,0.0
1999-10-04,0.37801583797589333,0.37921201862505427,0.36844644754275285,0.3732311427593231,17760000.0,0.0,0.0
1999-10-05,0.37323108882713246,0.41151151993585433,0.37323108882713246,0.4091191589832306,47808000.0,0.0,0.0
1999-10-06,0.4103155077871693,0.47850130017827835,0.4067260339633267,0.45816534757614136,150873600.0,0.0,0.0
1999-10-07,0.47730505680697416,0.47730505680697416,0.4258666808421095,0.428259015083313,48729600.0,0.0,0.0
1999-10-08,0.42825888743612234,0.46294987292960715,0.41151151229650185,0.44979098439216614,39892800.0,0.0,0.0
1999-10-11,0.4533805714676854,0.4545767522246507,0.42586666173262344,0.4378293454647064,54446400.0,0.0,0.0
1999-10-12,0.44022171145067035,0.4450064071470616,0.4306513617552209,0.43184754252433777,32299200.0,0.0,0.0
1999-10-13,0.42706282132427215,0.42706282132427215,0.4115116224750629,0.4198848605155945,28036800.0,0.0,0.0
1999-10-14,0.4210809909301429,0.4210809909301429,0.406725946258631,0.4115116000175476,19233600.0,0.0,0.0
1999-10-15,0.3911746721340348,0.41151151993585433,0.3899784916577229,0.4091191589832306,21072000.0,0.0,0.0
1999-10-18,0.4103153878292763,0.4103153878292763,0.3851938151607707,0.38758617639541626,21518400.0,0.0,0.0
1999-10-19,0.39954890656501785,0.39954890656501785,0.36485700864228426,0.3720349967479706,30892800.0,0.0,0.0
1999-10-20,0.3780158373427002,0.38997854735669546,0.37203496148698734,0.3851938247680664,34872000.0,0.0,0.0
1999-10-21,0.3839977340549841,0.4031375050544739,0.3732312295466536,0.4031375050544739,38212800.0,0.0,0.0
1999-10-22,0.40194133075013233,0.4246705484487011,0.40194133075013233,0.4127078354358673,28675200.0,0.0,0.0
1999-10-25,0.4103154898640601,0.41629636705788975,0.3923709690570831,0.39237096905708313,21384000.0,0.0,0.0
1999-10-26,0.409119235524192,0.44500638147195176,0.4067259432014509,0.43065133690834045,48124800.0,0.0,0.0
1999-10-27,0.43304370156354344,0.43543603560165484,0.4043336122205196,0.4115116000175476,21412800.0,0.0,0.0
1999-10-28,0.41390400522832604,0.42108106333693757,0.38997863460759896,0.39237096905708313,22276800.0,0.0,0.0
1999-10-29,0.397156582128993,0.43065136918709473,0.3947642205494737,0.4234743118286133,33052800.0,0.0,0.0
1999-11-01,0.4162962067328562,0.4665392904541324,0.4162962067328562,0.44979098439216614,78254400.0,0.0,0.0
1999-11-02,0.45816530937409367,0.48089449817770835,0.4545767941522889,0.47850126028060913,83750400.0,0.0,0.0
1999-11-03,0.4976419852794995,0.5383147696952125,0.4940525659467534,0.5251559019088745,201168000.0,0.0,0.0
1999-11-04,0.5311368716753324,0.5730058422308698,0.5311368716753324,0.55865079164505,126033600.0,0.0,0.0
1999-11-05,0.5742020585985795,0.578986783699298,0.5143894901883623,0.5407072305679321,61636800.0,0.0,0.0
1999-11-08,0.5239595700395481,0.571809427022708,0.5072112877411651,0.5562582015991211,47001600.0,0.0,0.0
1999-11-09,0.5550620072923955,0.5574543686586013,0.5263519185731746,0.5478840470314026,27235200.0,0.0,0.0
1999-11-10,0.5496782774430347,0.5502763677403962,0.5323327826572402,0.5430992841720581,14404800.0,0.0,0.0
1999-11-11,0.5430993027971033,0.6100897992105178,0.5311366202773141,0.5813797116279602,56270400.0,0.0,0.0
1999-11-12,0.6065004695240183,0.6124822497367859,0.5718094737073457,0.6124822497367859,50150400.0,0.0,0.0
1999-11-15,0.6166689154907165,0.6352105951988954,0.5909492743765393,0.600519597530365,36220800.0,0.0,0.0
1999-11-16,0.6148746512366867,0.6699024767183298,0.6124822894614023,0.6579397916793823,72379200.0,0.0,0.0
1999-11-17,0.6699024365702586,0.7177522976958225,0.6603321138801567,0.6830613017082214,78638400.0,0.0,0.0
1999-11-18,0.6974160949034676,0.7033969968156276,0.679471636842677,0.6854534149169922,23596800.0,0.0,0.0
1999-11-19,0.767995315877453,0.849339983623009,0.7656020783346708,0.820629894733429,216518400.0,0.0,0.0
1999-11-22,0.8415648447521512,0.8421629351225631,0.7703877098610498,0.8194337487220764,54019200.0,0.0,0.0
1999-11-23,0.7356959176296649,0.7691916103994169,0.7273226515591097,0.7608174681663513,55324800.0,0.0,0.0
1999-11-24,0.7572287476237858,0.7656020117267108,0.6806679331375016,0.7368919253349304,40684800.0,0.0,0.0
1999-11-26,0.7297149796653256,0.7368920645379095,0.7081819727226342,0.7321073412895203,7176000.0,0.0,0.0
1999-11-29,0.7297148714543364,0.7392851926943813,0.6890421013870708,0.7057895064353943,29860800.0,0.0,0.0
1999-11-30,0.7081818683738553,0.7201445508946278,0.6627243757247925,0.6627243757247925,31468800.0,0.0,0.0
1999-12-01,0.6627245252854952,0.7057896663816198,0.6627245252854952,0.6962202191352844,22353600.0,0.0,0.0
1999-12-02,0.6986125100887903,0.7572288731774744,0.6986125100887903,0.7476585507392883,30988800.0,0.0,0.0
1999-12-03,0.754836477728685,0.7679953419296536,0.720144608048891,0.7297149300575256,34276800.0,0.0,0.0
1999-12-06,0.7321073146750169,0.753640320834913,0.7321073146750169,0.7500509023666382,17860800.0,0.0,0.0
1999-12-07,0.7560326789717302,0.7572288597349623,0.696220136160386,0.7249302268028259,18638400.0,0.0,0.0
1999-12-08,0.7225370379568277,0.764405995987562,0.7201446762686418,0.7572289109230042,20169600.0,0.0,0.0
1999-12-09,0.756032944974681,0.7751727200829761,0.7081821929598294,0.7344999313354492,21494400.0,0.0,0.0
1999-12-10,0.7476582561957744,0.7512467971354528,0.7129672747880073,0.7261261343955994,9830400.0,0.0,0.0
1999-12-13,0.7177521054302147,0.7428736481608318,0.7081817853037325,0.7237330079078674,18384000.0,0.0,0.0
1999-12-14,0.7249302336629193,0.7428738214436379,0.7045934081706549,0.7117713689804077,27388800.0,0.0,0.0
1999-12-15,0.706985799105458,0.710575217740749,0.6722948028766496,0.6890422105789185,20596800.0,0.0,0.0
1999-12-16,0.6926308336734001,0.7033973385075278,0.6818652050018532,0.6842575669288635,13257600.0,0.0,0.0
1999-12-17,0.7033971643682921,0.730911072042487,0.6998086223661878,0.7201445698738098,26208000.0,0.0,0.0
1999-12-20,0.7213408679669228,0.7940136742328098,0.69622019370048,0.7799572348594666,40243200.0,0.0,0.0
1999-12-21,0.7799573222846883,0.8146491996614855,0.751247226051355,0.8134530186653137,38836800.0,0.0,0.0
1999-12-22,0.8158452585467816,0.8421629888486897,0.7847428049763353,0.8325926661491394,25118400.0,0.0,0.0
1999-12-23,0.8337888100299213,0.890012810594451,0.8302002677374879,0.8876204490661621,28022400.0,0.0,0.0
1999-12-27,0.9067603898661586,0.9079565708577446,0.8445554736532753,0.8541257977485657,20241600.0,0.0,0.0
1999-12-28,0.8541257901761,0.885228248006795,0.8493401900895821,0.8517325520515442,17918400.0,0.0,0.0
1999-12-29,0.849938195434755,0.8900128827707898,0.8493401050041801,0.8804425597190857,13214400.0,0.0,0.0
1999-12-30,0.8804424883188604,0.8936013528868845,0.8660874429866918,0.8876204490661621,13977600.0,0.0,0.0
1999-12-31,0.8858262985737303,0.89958325539759,0.8828358462560552,0.89838707447052,12734400.0,0.0,0.0
2000-01-03,0.9043679111920391,0.9115458723779819,0.8445553646799644,0.8959937691688538,30091200.0,0.0,0.0
2000-01-04,0.8804425653021841,0.8828358032021657,0.8278079785903083,0.8720692992210388,30048000.0,0.0,0.0
2000-01-05,0.8469476549487421,0.8613026999478735,0.8313964292132179,0.843359112739563,18835200.0,0.0,0.0
2000-01-06,0.8433592783621763,0.8433592783621763,0.7560328104814391,0.7883314490318298,12048000.0,0.0,0.0
2000-01-07,0.7847427805635996,0.8098634531044149,0.7727800966019299,0.8014901876449585,7118400.0,0.0,0.0
2000-01-10,0.8038825357664126,0.8613027168925849,0.7895274904848695,0.8278079032897949,23985600.0,0.0,0.0
